2022-04-20 16:49:40.384 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'endTime': '2022-04-19 00:00:00', 'startTime': '2000-04-11 00:00:00'}
2022-04-20 16:49:47.847 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"activeClinicIncrease":0,"activeClinicIncreaseRatio":0.00,"inActiveClinicIncrease":0,"inActiveClinicIncreaseRatio":0.00,"activeClinicRatio":0.00,"clinicDetail":[{"staticDateSegment":"2022.01.01-2022.03.31","totalClinicNum":0,"activeClinicNum":0,"inActiveClinicNum":0,"activeClinicRatio":0.00},{"staticDateSegment":"2021.10.01-2021.12.31","totalClinicNum":0,"activeClinicNum":0,"inActiveClinicNum":0,"activeClinicRatio":0.00}]}}
2022-04-20 16:49:47.848 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.119864
2022-04-20 16:49:47.848 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 16:49:47.848 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:47.848 | INFO     | common.unittestMain:assert_data:96 - 响应内容与预期一致
2022-04-20 16:49:48.022 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'period': '0'}
2022-04-20 16:49:48.023 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":-1,"msg":"接口未知异常","data":null}
2022-04-20 16:49:48.023 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.087264
2022-04-20 16:49:48.023 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：-1
2022-04-20 16:49:48.023 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:48.023 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 16:49:48.210 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'period': '日'}
2022-04-20 16:49:48.210 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":-1,"msg":"接口未知异常","data":null}
2022-04-20 16:49:48.210 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.097361
2022-04-20 16:49:48.210 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：-1
2022-04-20 16:49:48.211 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:48.211 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 16:49:48.442 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'pageIndex': 1, 'pageSize': 10, 'condition': {'groupStatus': 'Total', 'startTime': '2020-04-13 00:00:00', 'endTime': '2024-04-13 23:59:59'}}
2022-04-20 16:49:48.443 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"total":0,"list":[]}}
2022-04-20 16:49:48.443 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.145181
2022-04-20 16:49:48.443 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 16:49:48.443 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:48.443 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 16:49:48.675 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'pageIndex': 1, 'pageSize': 10, 'condition': {'groupStatus': 'Unbind', 'startTime': '2020-04-13 00:00:00', 'endTime': '2024-04-13 23:59:59'}}
2022-04-20 16:49:48.676 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"total":0,"list":[]}}
2022-04-20 16:49:48.676 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.145897
2022-04-20 16:49:48.676 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 16:49:48.676 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:48.676 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 16:49:48.911 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'pageIndex': 1, 'pageSize': 10, 'condition': {'groupStatus': 'Total', 'startTime': '', 'endTime': '2022-04-13 23:59:59'}}
2022-04-20 16:49:48.911 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":-1,"msg":"接口未知异常","data":null}
2022-04-20 16:49:48.911 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.145116
2022-04-20 16:49:48.911 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：-1
2022-04-20 16:49:48.911 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:48.911 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 16:49:49.120 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'pageIndex': 1, 'pageSize': 10, 'condition': {'groupStatus': 'Total', 'startTime': '', 'endTime': ''}}
2022-04-20 16:49:49.121 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":-1,"msg":"接口未知异常","data":null}
2022-04-20 16:49:49.121 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.11661
2022-04-20 16:49:49.121 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：-1
2022-04-20 16:49:49.121 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:49.121 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 16:49:49.312 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'pageIndex': 1, 'pageSize': 10, 'condition': {'groupStatus': 'Total', 'startTime': '2022-04-13 23:59:59', 'endTime': ''}}
2022-04-20 16:49:49.312 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":-1,"msg":"接口未知异常","data":null}
2022-04-20 16:49:49.313 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.107597
2022-04-20 16:49:49.313 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：-1
2022-04-20 16:49:49.313 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:49.313 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 16:49:49.556 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'pageIndex': 1, 'pageSize': 200, 'condition': {'groupStatus': 'Total', 'startTime': '2022-04-13 23:59:59', 'endTime': '2022-04-13 23:59:59'}}
2022-04-20 16:49:49.557 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"total":0,"list":[]}}
2022-04-20 16:49:49.557 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.152118
2022-04-20 16:49:49.557 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 16:49:49.557 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:49.557 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 16:49:49.770 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'pageIndex': 1, 'pageSize': 10, 'condition': {'groupStatus': 'None', 'startTime': '2022-04-13 23:59:59', 'endTime': '2022-04-13 23:59:59'}}
2022-04-20 16:49:49.770 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":1002,"msg":"查询数据失败","data":null}
2022-04-20 16:49:49.770 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.122924
2022-04-20 16:49:49.770 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：1002
2022-04-20 16:49:49.770 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:49.770 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 16:49:50.015 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'pageIndex': 1, 'pageSize': 10, 'condition': {'groupStatus': 'Total', 'startTime': '2022-04-13 23:59:59', 'endTime': '2022-04-13 23:59:59'}}
2022-04-20 16:49:50.016 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"total":0,"list":[]}}
2022-04-20 16:49:50.016 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.145473
2022-04-20 16:49:50.016 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 16:49:50.016 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:50.016 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 16:49:50.189 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'endTime': '', 'startTime': '2022-04-13 23:59:59'}
2022-04-20 16:49:50.189 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":400,"msg":"endTime：结束时间不能为空","data":null}
2022-04-20 16:49:50.189 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.083283
2022-04-20 16:49:50.189 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：400
2022-04-20 16:49:50.190 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:50.190 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 16:49:50.377 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'endTime': '2022-04-13 23:59:59', 'startTime': ''}
2022-04-20 16:49:50.378 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":400,"msg":"startTime：开始时间不能为空","data":null}
2022-04-20 16:49:50.378 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.102552
2022-04-20 16:49:50.378 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：400
2022-04-20 16:49:50.378 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:50.378 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 16:49:50.559 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'endTime': '2022-04-13 23:59:59', 'startTime': '2022-04-13 23:59:59'}
2022-04-20 16:49:50.559 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":[]}
2022-04-20 16:49:50.559 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.098973
2022-04-20 16:49:50.559 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 16:49:50.559 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:50.559 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 16:49:50.744 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'endTime': '2022-04-13 23:59:59', 'startTime': '2022-01-13 23:59:59'}
2022-04-20 16:49:50.744 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":[]}
2022-04-20 16:49:50.745 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.096206
2022-04-20 16:49:50.745 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 16:49:50.745 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:50.745 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 16:49:50.971 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'endTime': '2022-01-13 23:59:59', 'startTime': '2022-01-13 23:59:59'}
2022-04-20 16:49:50.972 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":[]}
2022-04-20 16:49:50.972 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.131728
2022-04-20 16:49:50.973 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 16:49:50.973 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:50.973 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 16:49:51.139 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'endTime': 'asdasdasd', 'startTime': 'asdasdasdas'}
2022-04-20 16:49:51.139 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":400,"msg":"参数解析异常","data":null}
2022-04-20 16:49:51.140 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.073704
2022-04-20 16:49:51.140 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：400
2022-04-20 16:49:51.140 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:51.140 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 16:49:51.306 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'period': '0'}
2022-04-20 16:49:51.306 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":-1,"msg":"接口未知异常","data":null}
2022-04-20 16:49:51.307 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.082144
2022-04-20 16:49:51.307 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：-1
2022-04-20 16:49:51.307 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:51.307 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 16:49:51.518 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'period': 'day'}
2022-04-20 16:49:51.518 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"clinicBindDetail":[{"staticDateSegment":"2022.04.19","totalBindClinicNum":0,"newBindClinicNum":0,"unBindClinicNum":0},{"staticDateSegment":"2022.04.18","totalBindClinicNum":0,"newBindClinicNum":0,"unBindClinicNum":0}],"increaseTotalBindClinicNum":0,"increaseBindClinicNum":0,"increaseUnbindClinicNum":0,"increaseBindClinicRatio":0.00,"increaseUnbindClinicRatio":0.00,"increaseTotalBindClinicRatio":0.00}}
2022-04-20 16:49:51.518 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.127345
2022-04-20 16:49:51.518 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 16:49:51.518 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:51.519 | INFO     | common.unittestMain:assert_data:96 - 响应内容与预期一致
2022-04-20 16:49:51.767 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'period': 'week'}
2022-04-20 16:49:51.767 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"clinicBindDetail":[{"staticDateSegment":"2022.04.11-2022.04.17","totalBindClinicNum":0,"newBindClinicNum":0,"unBindClinicNum":0},{"staticDateSegment":"2022.04.04-2022.04.10","totalBindClinicNum":0,"newBindClinicNum":0,"unBindClinicNum":0}],"increaseTotalBindClinicNum":0,"increaseBindClinicNum":0,"increaseUnbindClinicNum":0,"increaseBindClinicRatio":0.00,"increaseUnbindClinicRatio":0.00,"increaseTotalBindClinicRatio":0.00}}
2022-04-20 16:49:51.768 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.134842
2022-04-20 16:49:51.768 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 16:49:51.768 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:51.768 | INFO     | common.unittestMain:assert_data:96 - 响应内容与预期一致
2022-04-20 16:49:52.022 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'period': 'month'}
2022-04-20 16:49:52.022 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"clinicBindDetail":[{"staticDateSegment":"2022.03.01-2022.03.31","totalBindClinicNum":0,"newBindClinicNum":0,"unBindClinicNum":0},{"staticDateSegment":"2022.02.01-2022.02.28","totalBindClinicNum":0,"newBindClinicNum":0,"unBindClinicNum":0}],"increaseTotalBindClinicNum":0,"increaseBindClinicNum":0,"increaseUnbindClinicNum":0,"increaseBindClinicRatio":0.00,"increaseUnbindClinicRatio":0.00,"increaseTotalBindClinicRatio":0.00}}
2022-04-20 16:49:52.022 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.135057
2022-04-20 16:49:52.022 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 16:49:52.023 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:52.023 | INFO     | common.unittestMain:assert_data:96 - 响应内容与预期一致
2022-04-20 16:49:52.241 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'period': 'quarter'}
2022-04-20 16:49:52.241 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"clinicBindDetail":[{"staticDateSegment":"2022.01.01-2022.03.31","totalBindClinicNum":0,"newBindClinicNum":0,"unBindClinicNum":0},{"staticDateSegment":"2021.10.01-2021.12.31","totalBindClinicNum":0,"newBindClinicNum":0,"unBindClinicNum":0}],"increaseTotalBindClinicNum":0,"increaseBindClinicNum":0,"increaseUnbindClinicNum":0,"increaseBindClinicRatio":0.00,"increaseUnbindClinicRatio":0.00,"increaseTotalBindClinicRatio":0.00}}
2022-04-20 16:49:52.241 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.129128
2022-04-20 16:49:52.241 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 16:49:52.241 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:52.242 | INFO     | common.unittestMain:assert_data:96 - 响应内容与预期一致
2022-04-20 16:49:52.452 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'period': 'quarter'}
2022-04-20 16:49:52.452 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"clinicBindDetail":[{"staticDateSegment":"2022.01.01-2022.03.31","totalBindClinicNum":0,"newBindClinicNum":0,"unBindClinicNum":0},{"staticDateSegment":"2021.10.01-2021.12.31","totalBindClinicNum":0,"newBindClinicNum":0,"unBindClinicNum":0}],"increaseTotalBindClinicNum":0,"increaseBindClinicNum":0,"increaseUnbindClinicNum":0,"increaseBindClinicRatio":0.00,"increaseUnbindClinicRatio":0.00,"increaseTotalBindClinicRatio":0.00}}
2022-04-20 16:49:52.452 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.117818
2022-04-20 16:49:52.453 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 16:49:52.453 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:52.453 | INFO     | common.unittestMain:assert_data:96 - 响应内容与预期一致
2022-04-20 16:49:52.656 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'period': 'month'}
2022-04-20 16:49:52.657 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"clinicBindDetail":[{"staticDateSegment":"2022.03.01-2022.03.31","totalBindClinicNum":0,"newBindClinicNum":0,"unBindClinicNum":0},{"staticDateSegment":"2022.02.01-2022.02.28","totalBindClinicNum":0,"newBindClinicNum":0,"unBindClinicNum":0}],"increaseTotalBindClinicNum":0,"increaseBindClinicNum":0,"increaseUnbindClinicNum":0,"increaseBindClinicRatio":0.00,"increaseUnbindClinicRatio":0.00,"increaseTotalBindClinicRatio":0.00}}
2022-04-20 16:49:52.657 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.120378
2022-04-20 16:49:52.657 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 16:49:52.657 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:52.657 | INFO     | common.unittestMain:assert_data:96 - 响应内容与预期一致
2022-04-20 16:49:52.827 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'period': 'null'}
2022-04-20 16:49:52.828 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":-1,"msg":"接口未知异常","data":null}
2022-04-20 16:49:52.828 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.089901
2022-04-20 16:49:52.829 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：-1
2022-04-20 16:49:52.829 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:52.830 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 16:49:53.072 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{}
2022-04-20 16:49:53.073 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"staticDateSegment":"2022-04-20","agentName":"接口测试","agentLevel":3,"testAmount":0.00,"testPersonShare":0.00,"activeClinicNum":0,"bindClinicNum":0,"newClinicNum":0,"newAgentNum":0}}
2022-04-20 16:49:53.073 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.154948
2022-04-20 16:49:53.073 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 16:49:53.073 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:53.073 | INFO     | common.unittestMain:assert_data:96 - 响应内容与预期一致
2022-04-20 16:49:53.297 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{}
2022-04-20 16:49:53.297 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"staticDateSegment":"2022-04-20","agentName":"接口测试","agentLevel":3,"testAmount":0.00,"testPersonShare":0.00,"activeClinicNum":0,"bindClinicNum":0,"newClinicNum":0,"newAgentNum":0}}
2022-04-20 16:49:53.297 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.138745
2022-04-20 16:49:53.297 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 16:49:53.298 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:53.298 | INFO     | common.unittestMain:assert_data:96 - 响应内容与预期一致
2022-04-20 16:49:53.613 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{}
2022-04-20 16:49:53.614 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"staticDateSegment":"2022-04-20","agentName":"接口测试","agentLevel":3,"testAmount":0.00,"testPersonShare":0.00,"activeClinicNum":0,"bindClinicNum":0,"newClinicNum":0,"newAgentNum":0}}
2022-04-20 16:49:53.614 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.223462
2022-04-20 16:49:53.615 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 16:49:53.615 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:53.615 | INFO     | common.unittestMain:assert_data:96 - 响应内容与预期一致
2022-04-20 16:49:53.804 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'startTime': '2022-04-13 23:59:59', 'endTime': '2022-04-13 23:59:59', 'clinicId': 0}
2022-04-20 16:49:53.805 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"totalTestMoney":0.00,"totalTestPortion":0.00,"testDetail":[]}}
2022-04-20 16:49:53.805 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.108238
2022-04-20 16:49:53.805 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 16:49:53.805 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:53.805 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 16:49:53.990 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'startTime': '2022-04-13 23:59:59', 'endTime': '2022-04-13 23:59:59', 'clinicId': 1}
2022-04-20 16:49:53.990 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"totalTestMoney":0.00,"totalTestPortion":0.00,"testDetail":[]}}
2022-04-20 16:49:53.991 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.1004
2022-04-20 16:49:53.991 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 16:49:53.991 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:53.991 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 16:49:54.182 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'startTime': '2020-04-13 23:59:59', 'endTime': '2022-04-13 23:59:59', 'clinicId': 1386661297593581569}
2022-04-20 16:49:54.182 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"totalTestMoney":0.00,"totalTestPortion":0.00,"testDetail":[]}}
2022-04-20 16:49:54.182 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.102154
2022-04-20 16:49:54.182 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 16:49:54.182 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:54.182 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 16:49:54.374 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'startTime': '2020-04-13 23:59:59', 'endTime': '2022-04-13 23:59:59', 'clinicId': 1402993698760314882}
2022-04-20 16:49:54.375 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"totalTestMoney":0.00,"totalTestPortion":0.00,"testDetail":[]}}
2022-04-20 16:49:54.376 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.108518
2022-04-20 16:49:54.376 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 16:49:54.376 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 16:49:54.377 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 16:49:54.586 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'startTime': '2020-04-13 23:59:59', 'endTime': '2022-04-13 23:59:59', 'clinicId': 1402993698760314882}
