2022-04-20 15:59:23.132 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'endTime': '2022-04-19 00:00:00', 'startTime': '2000-04-11 00:00:00'}
2022-04-20 15:59:23.646 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 15:59:23.646 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 15:59:23.838 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'endTime': '2000-04-11 00:00:00', 'startTime': ''}
2022-04-20 15:59:23.839 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":400,"msg":"startTime：开始时间不能为空","data":null}
2022-04-20 15:59:23.839 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.096035
2022-04-20 15:59:23.839 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：400
2022-04-20 15:59:23.839 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 15:59:23.839 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 15:59:24.017 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'endTime': '1', 'startTime': ''}
2022-04-20 15:59:24.018 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":400,"msg":"startTime：开始时间不能为空","data":null}
2022-04-20 15:59:24.019 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.086978
2022-04-20 15:59:24.019 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：400
2022-04-20 15:59:24.020 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 15:59:24.020 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 15:59:24.260 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'period': 'day'}
2022-04-20 15:59:24.261 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"agentDetail":[{"staticDateSegment":"2022.04.19","totalAgentNum":0,"newAgentNum":0},{"staticDateSegment":"2022.04.18","totalAgentNum":0,"newAgentNum":0}],"increaseTotalAgentNum":0,"increaseAgentNum":0,"increaseAgentRatio":0.00,"increaseTotalAgentRatio":0.00}}
2022-04-20 15:59:24.262 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.151662
2022-04-20 15:59:24.262 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 15:59:24.263 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 15:59:24.264 | INFO     | common.unittestMain:assert_data:96 - 响应内容与预期一致
2022-04-20 15:59:24.512 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'period': 'week'}
2022-04-20 15:59:24.512 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"agentDetail":[{"staticDateSegment":"2022.04.11-2022.04.17","totalAgentNum":0,"newAgentNum":0},{"staticDateSegment":"2022.04.04-2022.04.10","totalAgentNum":0,"newAgentNum":0}],"increaseTotalAgentNum":0,"increaseAgentNum":0,"increaseAgentRatio":0.00,"increaseTotalAgentRatio":0.00}}
2022-04-20 15:59:24.512 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.140436
2022-04-20 15:59:24.513 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 15:59:24.513 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 15:59:24.513 | INFO     | common.unittestMain:assert_data:96 - 响应内容与预期一致
2022-04-20 15:59:24.806 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'period': 'month'}
2022-04-20 15:59:24.806 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"agentDetail":[{"staticDateSegment":"2022.03.01-2022.03.31","totalAgentNum":0,"newAgentNum":0},{"staticDateSegment":"2022.02.01-2022.02.28","totalAgentNum":0,"newAgentNum":0}],"increaseTotalAgentNum":0,"increaseAgentNum":0,"increaseAgentRatio":0.00,"increaseTotalAgentRatio":0.00}}
2022-04-20 15:59:24.806 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.196383
2022-04-20 15:59:24.806 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 15:59:24.807 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 15:59:24.807 | INFO     | common.unittestMain:assert_data:96 - 响应内容与预期一致
2022-04-20 15:59:25.025 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'period': 'quarter'}
2022-04-20 15:59:25.025 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"agentDetail":[{"staticDateSegment":"2022.01.01-2022.03.31","totalAgentNum":0,"newAgentNum":0},{"staticDateSegment":"2021.10.01-2021.12.31","totalAgentNum":0,"newAgentNum":0}],"increaseTotalAgentNum":0,"increaseAgentNum":0,"increaseAgentRatio":0.00,"increaseTotalAgentRatio":0.00}}
2022-04-20 15:59:25.025 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.133873
2022-04-20 15:59:25.025 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 15:59:25.026 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 15:59:25.026 | INFO     | common.unittestMain:assert_data:96 - 响应内容与预期一致
2022-04-20 15:59:25.226 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'period': '0'}
2022-04-20 15:59:25.226 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":-1,"msg":"接口未知异常","data":null}
2022-04-20 15:59:25.226 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.097631
2022-04-20 15:59:25.226 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：-1
2022-04-20 15:59:25.227 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 15:59:25.227 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 15:59:25.443 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'period': '你好'}
2022-04-20 15:59:25.443 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":-1,"msg":"接口未知异常","data":null}
2022-04-20 15:59:25.444 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.109461
2022-04-20 15:59:25.444 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：-1
2022-04-20 15:59:25.444 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 15:59:25.444 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 15:59:25.790 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'period': 'a'}
2022-04-20 15:59:25.790 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":-1,"msg":"接口未知异常","data":null}
2022-04-20 15:59:25.790 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.139456
2022-04-20 15:59:25.790 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：-1
2022-04-20 15:59:25.791 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 15:59:25.791 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 15:59:26.102 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'period': 'hello'}
2022-04-20 15:59:26.102 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":-1,"msg":"接口未知异常","data":null}
2022-04-20 15:59:26.102 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.128522
2022-04-20 15:59:26.102 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：-1
2022-04-20 15:59:26.103 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 15:59:26.103 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 15:59:26.366 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'startTime': '2000-04-11 00:00:00', 'endTime': '2022-04-01 00:00:00'}
2022-04-20 15:59:26.366 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":[]}
2022-04-20 15:59:26.367 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.168773
2022-04-20 15:59:26.367 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 15:59:26.367 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 15:59:26.367 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 15:59:26.662 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'startTime': '2000-04-11 00:00:00', 'endTime': ''}
2022-04-20 15:59:26.662 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":400,"msg":"endTime：结束时间不能为空","data":null}
2022-04-20 15:59:26.662 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.189708
2022-04-20 15:59:26.662 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：400
2022-04-20 15:59:26.662 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 15:59:26.663 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 15:59:26.866 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'startTime': '', 'endTime': '2000-04-11 00:00:00'}
2022-04-20 15:59:26.867 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":400,"msg":"startTime：开始时间不能为空","data":null}
2022-04-20 15:59:26.867 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.10631
2022-04-20 15:59:26.867 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：400
2022-04-20 15:59:26.867 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 15:59:26.867 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 15:59:27.046 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'startTime': '000', 'endTime': '111'}
2022-04-20 15:59:27.046 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":400,"msg":"参数解析异常","data":null}
2022-04-20 15:59:27.046 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.09555
2022-04-20 15:59:27.046 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：400
2022-04-20 15:59:27.046 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 15:59:27.046 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 15:59:27.256 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'startTime': 'aaa', 'endTime': 'bbb'}
2022-04-20 15:59:27.256 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":400,"msg":"参数解析异常","data":null}
2022-04-20 15:59:27.257 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.120503
2022-04-20 15:59:27.257 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：400
2022-04-20 15:59:27.257 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 15:59:27.257 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 15:59:27.449 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'startTime': '开始时间', 'endTime': '结束时间'}
2022-04-20 15:59:27.449 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":400,"msg":"参数解析异常","data":null}
2022-04-20 15:59:27.449 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.10066
2022-04-20 15:59:27.449 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：400
2022-04-20 15:59:27.450 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 15:59:27.450 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 15:59:28.091 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'pageIndex': 1, 'pageSize': 10, 'condition': {'groupStatus': 'Activity', 'agentId': '1402661430539911171', 'startTime': '2020-03-13 00:00:00', 'endTime': '2022-04-20 23:59:59'}}
2022-04-20 15:59:28.092 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"total":1,"list":[{"clinicId":"1515962886886125570","clinicName":"接口测试","clinicMobile":"13698765432","agentName":"接口测试","testAmount":1080.00,"testNumber":18.0,"testPerson":18.00,"installedDay":0,"address":null,"headPicture":null,"termAgentName":"接口测试","termAgentId":"1515959916883808257"}]}}
2022-04-20 15:59:28.092 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.564704
2022-04-20 15:59:28.092 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 15:59:28.092 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 15:59:28.092 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 15:59:28.455 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'pageIndex': 1, 'pageSize': 10, 'condition': {'groupStatus': 'Activity', 'agentId': '', 'startTime': '2022-03-13 00:00:00', 'endTime': '2023-04-13 23:59:59'}}
2022-04-20 15:59:28.456 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"total":1,"list":[{"clinicId":"1515962886886125570","clinicName":"接口测试","clinicMobile":"13698765432","agentName":"接口测试","testAmount":1080.00,"testNumber":18.0,"testPerson":18.00,"installedDay":0,"address":null,"headPicture":null,"termAgentName":"接口测试","termAgentId":"1515959916883808257"}]}}
2022-04-20 15:59:28.456 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.258422
2022-04-20 15:59:28.456 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 15:59:28.456 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 15:59:29.021 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'pageIndex': 1, 'pageSize': 10, 'condition': {'groupStatus': 'InActivity', 'agentId': '', 'startTime': '2022-03-13 00:00:00', 'endTime': '2022-04-13 23:59:59'}}
2022-04-20 15:59:29.021 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"total":0,"list":[]}}
2022-04-20 15:59:29.021 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.46225
2022-04-20 15:59:29.021 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 15:59:29.021 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 15:59:29.021 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 15:59:29.301 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'pageIndex': 1, 'pageSize': 10, 'condition': {'groupStatus': 'InActivity', 'agentId': '1402661430539911171', 'startTime': '2022-03-13 00:00:00', 'endTime': '2022-04-13 23:59:59'}}
2022-04-20 15:59:29.301 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"total":0,"list":[]}}
2022-04-20 15:59:29.301 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.187531
2022-04-20 15:59:29.301 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 15:59:29.301 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 15:59:29.301 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 15:59:29.589 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'pageIndex': 1, 'pageSize': 10, 'condition': {'groupStatus': 'InActivity', 'agentId': '000000000000', 'startTime': '2022-03-13 00:00:00', 'endTime': '2022-04-13 23:59:59'}}
2022-04-20 15:59:29.589 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"total":0,"list":[]}}
2022-04-20 15:59:29.589 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.204124
2022-04-20 15:59:29.589 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 15:59:29.590 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 15:59:29.590 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 15:59:29.824 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'pageIndex': 0, 'pageSize': 10, 'condition': {'groupStatus': 'InActivity', 'agentId': '000000000000', 'startTime': '2022-03-13 00:00:00', 'endTime': '2022-04-13 23:59:59'}}
2022-04-20 15:59:29.824 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":400,"msg":"parameter:当前页不能小于1","data":null}
2022-04-20 15:59:29.824 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.144743
2022-04-20 15:59:29.824 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：400
2022-04-20 15:59:29.824 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 15:59:29.825 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 15:59:30.098 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'pageIndex': 1, 'pageSize': 10, 'condition': {'groupStatus': 'InActivity', 'agentId': '000000000000', 'startTime': '2022-04-13 00:00:00', 'endTime': '2022-03-13 23:59:59'}}
2022-04-20 15:59:30.098 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"total":0,"list":[]}}
2022-04-20 15:59:30.099 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.162405
2022-04-20 15:59:30.099 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 15:59:30.099 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 15:59:30.099 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 15:59:30.366 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'pageIndex': 1, 'pageSize': 200, 'condition': {'groupStatus': 'Activity', 'startTime': '2000-04-13 00:00:00', 'endTime': '2022-03-13 23:59:59'}}
2022-04-20 15:59:30.366 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"total":0,"list":[]}}
2022-04-20 15:59:30.366 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.180655
2022-04-20 15:59:30.367 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 15:59:30.367 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 15:59:30.367 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 15:59:30.602 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'pageIndex': 1, 'pageSize': 10, 'condition': {'groupStatus': 'Activity', 'agentId': '1402661430539911171', 'startTime': '', 'endTime': '2022-04-13 23:59:59'}}
2022-04-20 15:59:30.602 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":-1,"msg":"接口未知异常","data":null}
2022-04-20 15:59:30.602 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.146162
2022-04-20 15:59:30.602 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：-1
2022-04-20 15:59:30.602 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 15:59:30.602 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 15:59:30.903 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'pageIndex': 1, 'pageSize': 10, 'condition': {'groupStatus': 'Activity', 'agentId': '1402661430539911171', 'startTime': '', 'endTime': ''}}
2022-04-20 15:59:30.903 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":-1,"msg":"接口未知异常","data":null}
2022-04-20 15:59:30.903 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.179776
2022-04-20 15:59:30.903 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：-1
2022-04-20 15:59:30.903 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 15:59:30.903 | INFO     | common.unittestMain:assert_data:93 - 响应内容与预期一致
2022-04-20 15:59:31.152 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'period': 'day'}
2022-04-20 15:59:31.153 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"activeClinicIncrease":0,"activeClinicIncreaseRatio":0.00,"inActiveClinicIncrease":0,"inActiveClinicIncreaseRatio":0.00,"activeClinicRatio":0.00,"clinicDetail":[{"staticDateSegment":"2022.04.19","totalClinicNum":0,"activeClinicNum":0,"inActiveClinicNum":0,"activeClinicRatio":0.00},{"staticDateSegment":"2022.04.18","totalClinicNum":0,"activeClinicNum":0,"inActiveClinicNum":0,"activeClinicRatio":0.00}]}}
2022-04-20 15:59:31.153 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.15827
2022-04-20 15:59:31.153 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 15:59:31.153 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 15:59:31.399 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'period': 'week'}
2022-04-20 15:59:31.399 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"activeClinicIncrease":0,"activeClinicIncreaseRatio":0.00,"inActiveClinicIncrease":0,"inActiveClinicIncreaseRatio":0.00,"activeClinicRatio":0.00,"clinicDetail":[{"staticDateSegment":"2022.04.11-2022.04.17","totalClinicNum":0,"activeClinicNum":0,"inActiveClinicNum":0,"activeClinicRatio":0.00},{"staticDateSegment":"2022.04.04-2022.04.10","totalClinicNum":0,"activeClinicNum":0,"inActiveClinicNum":0,"activeClinicRatio":0.00}]}}
2022-04-20 15:59:31.399 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.158444
2022-04-20 15:59:31.400 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 15:59:31.400 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 15:59:31.734 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'period': 'month'}
2022-04-20 15:59:31.735 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"activeClinicIncrease":0,"activeClinicIncreaseRatio":0.00,"inActiveClinicIncrease":0,"inActiveClinicIncreaseRatio":0.00,"activeClinicRatio":0.00,"clinicDetail":[{"staticDateSegment":"2022.03.01-2022.03.31","totalClinicNum":0,"activeClinicNum":0,"inActiveClinicNum":0,"activeClinicRatio":0.00},{"staticDateSegment":"2022.02.01-2022.02.28","totalClinicNum":0,"activeClinicNum":0,"inActiveClinicNum":0,"activeClinicRatio":0.00}]}}
2022-04-20 15:59:31.735 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.15759
2022-04-20 15:59:31.735 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
2022-04-20 15:59:31.735 | INFO     | common.unittestMain:req_assert:84 - msg与预期一致
2022-04-20 15:59:31.984 | DEBUG    | common.unittestMain:req_assert:76 - 本次执行的测试用例请求内容为：{'period': 'quarter'}
2022-04-20 15:59:31.984 | DEBUG    | common.unittestMain:req_assert:77 - 本次执行的测试用例响应内容为：{"busiCode":0,"msg":"请求成功","data":{"activeClinicIncrease":0,"activeClinicIncreaseRatio":0.00,"inActiveClinicIncrease":0,"inActiveClinicIncreaseRatio":0.00,"activeClinicRatio":0.00,"clinicDetail":[{"staticDateSegment":"2022.01.01-2022.03.31","totalClinicNum":0,"activeClinicNum":0,"inActiveClinicNum":0,"activeClinicRatio":0.00},{"staticDateSegment":"2021.10.01-2021.12.31","totalClinicNum":0,"activeClinicNum":0,"inActiveClinicNum":0,"activeClinicRatio":0.00}]}}
2022-04-20 15:59:31.984 | INFO     | common.unittestMain:req_assert:80 - 接口响应时间为：0.154151
2022-04-20 15:59:31.984 | INFO     | common.unittestMain:req_assert:82 - busicode与预期一致为：0
